Sun Apr  2 13:45:41 2023, 0.011153, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156227158101, 156227848346
Sun Apr  2 13:45:42 2023, 0.011164, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156244909704, 156245619846
Sun Apr  2 13:45:42 2023, 0.010285, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156262229911, 156262828359
Sun Apr  2 13:45:43 2023, 0.013332, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156278520885, 156279295785
Sun Apr  2 13:45:44 2023, 0.011204, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156296137844, 156296837672
Sun Apr  2 13:45:45 2023, 0.010522, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156312991073, 156313679608
Sun Apr  2 13:45:46 2023, 0.009861, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156330344300, 156330970030
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156768782813, 156789241074
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156806157291, 156807101868
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156823510823, 156824727800
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156842295260, 156843174347
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156859813830, 156860722825
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156877458500, 156878461671
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156895557452, 156896503007
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156913349887, 156914347199
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156930869374, 156931829027
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 156948648503, 156949629091
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157699689305, 157717547719
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157734583320, 157735515324
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157753078878, 157754116045
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157770113685, 157771036412
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157787026362, 157787816887
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157805075998, 157805966132
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157823468773, 157824409811
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157840891275, 157841902381
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157858909600, 157859756217
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157876455210, 157877474372
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157940961697, 157941971888
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157959280681, 157960209756
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157977364436, 157978343194
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 157995397105, 157996433235
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 158013042384, 158013986291
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 158031545938, 158032596473
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 158050476066, 158051522877
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 158069172551, 158090873972
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 158108778590, 158109809898
, ipdefaultparallel, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 158126962625, 158127858070
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158379032414, 158404025637
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158451479128, 158452319885
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158495489147, 158496331125
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158535911285, 158536780240
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158579908304, 158580773292
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158623673390, 158624462511
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158665266972, 158666110415
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158708236894, 158709051711
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158759028207, 158759884894
, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 158803336321, 158804132400
Sun Apr  2 13:50:14 2023, 0.008695, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 159951787421, 159952454961
Sun Apr  2 13:52:00 2023, 0.009004, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 161188240067, 161188878371
Tue Apr  4 20:33:52 2023, 3.028618, serial, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, ,
Tue Apr  4 21:01:48 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24695803966, 24696375802
Tue Apr  4 21:01:50 2023, 0.000002, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24740774187, 24741219316
Tue Apr  4 21:01:52 2023, 0.000002, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24785442225, 24785903955
Tue Apr  4 21:01:54 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24829821811, 24830258700
Tue Apr  4 21:01:56 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24874389324, 24874817667
Tue Apr  4 21:01:58 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24920247056, 24920675399
Tue Apr  4 21:02:00 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 24963681698, 24964136470
Tue Apr  4 21:02:02 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 25008591007, 25009032717
Tue Apr  4 21:02:04 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 25053249828, 25053705210
Tue Apr  4 21:02:06 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 25098751054, 25099212845
Tue Apr  4 21:04:10 2023, 1.871957, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26481987808, 26518710432
Tue Apr  4 21:04:13 2023, 1.868331, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26535949890, 26598814353
Tue Apr  4 21:04:16 2023, 1.884234, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26618827668, 26681946525
Tue Apr  4 21:04:18 2023, 1.776861, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26704504207, 26767793534
Tue Apr  4 21:04:21 2023, 1.908414, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26787698330, 26851520676
Tue Apr  4 21:04:24 2023, 1.924282, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26872710563, 26911045426
Tue Apr  4 21:04:26 2023, 1.898015, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 26927376744, 26991398370
Tue Apr  4 21:04:29 2023, 1.776157, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 27013847653, 27079011243
Tue Apr  4 21:04:31 2023, 1.925408, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 27098238855, 27136000661
Tue Apr  4 21:04:34 2023, 1.760373, ipdefaultmem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 27151423351, 27186491376
Tue Apr  4 21:07:23 2023, 1.895000, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29063313354, 29100585902
Tue Apr  4 21:07:27 2023, 1.943551, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29145470675, 29184260493
Tue Apr  4 21:07:32 2023, 2.806763, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29228557498, 29295969008
Tue Apr  4 21:07:37 2023, 2.811707, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29342579728, 29409578825
Tue Apr  4 21:07:42 2023, 2.810297, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29454813755, 29523353069
Tue Apr  4 21:07:47 2023, 2.807973, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29568938036, 29636125181
Tue Apr  4 21:07:51 2023, 1.928933, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29681720218, 29719293852
Tue Apr  4 21:07:56 2023, 2.806387, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29763272926, 29829744680
Tue Apr  4 21:08:00 2023, 1.929723, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29875277523, 29913665242
Tue Apr  4 21:08:04 2023, 2.806963, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 29958110501, 30024545268
Tue Apr  4 21:10:24 2023, 3.369308, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 31599269447, 31672512729
Tue Apr  4 21:10:29 2023, 3.369665, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 31718397560, 31794200772
Tue Apr  4 21:10:35 2023, 3.370480, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 31839539523, 31913836513
Tue Apr  4 21:10:39 2023, 1.948069, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 31959754181, 32000408801
Tue Apr  4 21:10:43 2023, 1.934078, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 32044600155, 32082535849
Tue Apr  4 21:10:48 2023, 3.371683, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 32127363066, 32192147324
Tue Apr  4 21:10:53 2023, 1.921585, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 32238178944, 32276608106
Tue Apr  4 21:10:56 2023, 1.934793, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 32319994836, 32358740464
Tue Apr  4 21:11:00 2023, 1.939713, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 32403438226, 32442325944
Tue Apr  4 21:11:06 2023, 3.370836, mem, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 1200000, 32486234461, 32562569227
Tue Apr  4 21:11:35 2023, 0.000002, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 32917729206, 32918236285
Tue Apr  4 21:11:37 2023, 0.000001, serial, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 1200000, 2800000, 1200000, 1200000, 1200000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 2800000, 32961635100, 32962056241
